id,vill_id,dist_id,name
village_5124,1114010001,1114010,KALOY
village_5125,1114010002,1114010,RONGOH
village_5126,1114010003,1114010,ALUR TANI I
village_5127,1114010004,1114010,ALUR TANI II
village_5128,1114010005,1114010,BANDAR KHALIFAH
village_5129,1114010006,1114010,PERK PULAU TIGA
village_5130,1114010007,1114010,BANDAR SETIA
village_5131,1114010008,1114010,HARUM SARI
village_5132,1114010009,1114010,WONO SARI
village_5133,1114011001,1114011,JAMBO RAMBONG
village_5134,1114011002,1114011,BLANG KANDIS
village_5135,1114011003,1114011,PERK ALUR JAMBU
village_5136,1114011004,1114011,ARAS SEMBILAN
village_5137,1114011005,1114011,ALUR JAMBU
village_5138,1114011006,1114011,BATANG ARA
village_5139,1114011007,1114011,PERUPUK
village_5140,1114011008,1114011,SERBA
village_5141,1114011009,1114011,SUNTING
village_5142,1114011010,1114011,RANTAU BINTANG
village_5143,1114011011,1114011,BABO
village_5144,1114011012,1114011,PANTAI CEMPA
village_5145,1114011013,1114011,PENGIDAM
village_5146,1114011014,1114011,BENGKELANG
village_5147,1114011015,1114011,BATU BEDULANG
village_5148,1114020005,1114020,KEBUN SUNGAI LIPUT
village_5149,1114020007,1114020,ALUR SELEBU
village_5150,1114020008,1114020,SUKA MAKMUR
village_5151,1114020009,1114020,SEUMADAM
village_5152,1114020010,1114020,KARANGJADI
village_5153,1114020011,1114020,KAMPUNG JAWA
village_5154,1114020012,1114020,SIDODADI
village_5155,1114020013,1114020,PURWODADI
village_5156,1114020014,1114020,TANJUNG GENTENG
village_5157,1114020015,1114020,GERENGGAM
village_5158,1114020016,1114020,SIMPANG KANAN
village_5159,1114020017,1114020,TANJUNG MANCANG
village_5160,1114020018,1114020,PANGKALAN
village_5161,1114020019,1114020,SUNGAI LIPUT
village_5162,1114020020,1114020,BUKIT RATA
village_5163,1114021001,1114021,SELAMAT
village_5164,1114021002,1114021,TENGGULUN
village_5165,1114021003,1114021,RIMBA SAWANG
village_5166,1114021004,1114021,TEBING TINGGI
village_5167,1114021006,1114021,SIMPANG KIRI
village_5168,1114030001,1114030,INGIN JAYA
village_5169,1114030002,1114030,PAYA BEDI
village_5170,1114030003,1114030,LANDUH
village_5171,1114030004,1114030,BENUA RAJA
village_5172,1114030005,1114030,KAMPUNG DURIAN
village_5173,1114030006,1114030,SUKAJADI
village_5174,1114030007,1114030,SUKA RAHMAT
village_5175,1114030008,1114030,SUKA MULIA
village_5176,1114030009,1114030,SUKA RAKYAT
village_5177,1114030010,1114030,JAMUR LABU
village_5178,1114030011,1114030,JAMUR JELATANG
village_5179,1114030012,1114030,KAMP PERTAMINA
village_5180,1114030013,1114030,RANTAU PAUH
village_5181,1114030014,1114030,ALUR CUCUR
village_5182,1114030015,1114030,KEBUN RANTAU
village_5183,1114030016,1114030,ALUR MANIS
village_5184,1114040001,1114040,SRIWIJAYA
village_5185,1114040002,1114040,KOTA KUALA SIMPANG
village_5186,1114040003,1114040,PERDAMAIAN
village_5187,1114040004,1114040,BUKIT TEMPURUNG
village_5188,1114040005,1114040,KOTA LINTANG
village_5189,1114050001,1114050,SUKARAMAI II
village_5190,1114050002,1114050,SUKARAMAI I
village_5191,1114050003,1114050,PERK GEDUNG BIARA
village_5192,1114050004,1114050,AIR MASIN
village_5193,1114050005,1114050,SIDODADI
village_5194,1114050006,1114050,TUALANG
village_5195,1114050007,1114050,MATANG SENTANG
village_5196,1114050008,1114050,ALUR ALIM
village_5197,1114050009,1114050,LUBUK DAMAR
village_5198,1114050010,1114050,SEI KURUK III
village_5199,1114050011,1114050,SEI KURUK II
village_5200,1114050012,1114050,GEDUNG BIARA
village_5201,1114050013,1114050,PERK SEURUWAY
village_5202,1114050014,1114050,PADANG LANGGIS
village_5203,1114050015,1114050,PANTAI BALAI
village_5204,1114050016,1114050,BINJAI
village_5205,1114050017,1114050,TANGSI LAMA
village_5206,1114050018,1114050,PEUKAN SEURUWAY
village_5207,1114050019,1114050,MUKA SUNGAI KURUK
village_5208,1114050020,1114050,SUNGAI KURUK I
village_5209,1114050021,1114050,PAYA UDANG
village_5210,1114050022,1114050,GELUNG
village_5211,1114050023,1114050,KAMPUNG BARU
village_5212,1114050024,1114050,KW PUSUNG KAPAL
village_5213,1114060001,1114060,UPAH
village_5214,1114060002,1114060,PERKEBUNAN UPAH
village_5215,1114060003,1114060,MATANG TEUPAH
village_5216,1114060004,1114060,SEUNEUBOK DALAM UPAH
village_5217,1114060006,1114060,SUKAMULIA BD /S.IYU
village_5218,1114060009,1114060,KEBON SUNGAI IYU
village_5219,1114060010,1114060,MARLEMPANG
village_5220,1114060011,1114060,BALAI
village_5221,1114060012,1114060,LAMBUNG BLANG
village_5222,1114060013,1114060,LUBUK BATIL
village_5223,1114060014,1114060,TANJUNG PARET
village_5224,1114060015,1114060,SEUNEUBOK DALAM MESJID
village_5225,1114060016,1114060,RANTAU PAKAM
village_5226,1114060017,1114060,TUMPOK TEUNGAH
village_5227,1114060018,1114060,TANJUNG
village_5228,1114060019,1114060,TANJUNG MULIA
village_5229,1114060020,1114060,TELUK KEMIRI
village_5230,1114060021,1114060,MESJID BDH
village_5231,1114060022,1114060,TELUK KEPAYANG
village_5232,1114060023,1114060,TELUK HALBAN
village_5233,1114060024,1114060,RAJA
village_5234,1114060025,1114060,CINTA RAJA
village_5235,1114060026,1114060,TANJUNG BINJAI
village_5236,1114060027,1114060,KUALA PEUNAGA
village_5237,1114060028,1114060,KUALA GEUNTING
village_5238,1114060029,1114060,BANDAR BARU
village_5239,1114060030,1114060,MESJID S.IYU
village_5240,1114060031,1114060,ALUR CANTIK
village_5241,1114060032,1114060,TANJUNG LIPAT I
village_5242,1114060034,1114060,BANDAR KHALIFAH
village_5243,1114060035,1114060,SEUNEUBOK ACEH
village_5244,1114060036,1114060,TANJUNG LIPAT II
village_5245,1114060037,1114060,TENGKU TINGGI
village_5246,1114061001,1114061,SUKAJADI
village_5247,1114061002,1114061,SUKA DAMAI
village_5248,1114061003,1114061,PAYA RAHAT
village_5249,1114061004,1114061,SUKA MULIA/UPAH HULU
village_5250,1114061005,1114061,MATANG SEUPING
village_5251,1114061006,1114061,GAMPONG BESAR
village_5252,1114061007,1114061,TELAGA MEUKU II
village_5253,1114061008,1114061,TELAGA MEUKU I
village_5254,1114061009,1114061,TANJUNG KERAMAT
village_5255,1114061010,1114061,ALUR NUNANG
village_5256,1114070013,1114070,TANJUNG KARANG
village_5257,1114070015,1114070,MENANG GINI
village_5258,1114070016,1114070,KESEHATAN
village_5259,1114070017,1114070,GAMPONG SUKAJADI
village_5260,1114070018,1114070,DALAM
village_5261,1114070019,1114070,GAMPONG BUNDAR
village_5262,1114070021,1114070,KEBUN TANAH TERBAN
village_5263,1114070022,1114070,TANAH TERBAN
village_5264,1114070023,1114070,GAMPONG AIR TENANG
village_5265,1114070024,1114070,GAMPONG JOHAR
village_5266,1114070025,1114070,GAMPONG TUPAH
village_5267,1114070026,1114070,BANAI
village_5268,1114070027,1114070,RANTAU PANJANG
village_5269,1114070028,1114070,PAHLAWAN
village_5270,1114070029,1114070,MEDANG ARA
village_5271,1114070030,1114070,KEBUN MEDANG ARA
village_5272,1114070031,1114070,KEBUN SELELEH
village_5273,1114070032,1114070,ALUR SELALAS
village_5274,1114070033,1114070,ALUR BAUNG
village_5275,1114070034,1114070,PAYAMETA
village_5276,1114070035,1114070,ALUR BEMBAN
village_5277,1114070036,1114070,TANJUNG SEUMANTOH
village_5278,1114070037,1114070,KEBUN TANJUNG SEUMANTOH
village_5279,1114070038,1114070,PAYA TAMPAH
village_5280,1114070039,1114070,ALUR LHOK
village_5281,1114070040,1114070,BUKET PANJANG
village_5282,1114070041,1114070,SUKAJADI PAYA BUJUK
village_5283,1114070042,1114070,SIMPANG EMPAT
village_5284,1114070043,1114070,PAYA AWE
village_5285,1114070044,1114070,PAYA KULBI
village_5286,1114070045,1114070,BUKET KERANJI
village_5287,1114071001,1114071,BALING KARANG
village_5288,1114071002,1114071,SUKA MAKMUR
village_5289,1114071003,1114071,SULUM
village_5290,1114071004,1114071,JUAR
village_5291,1114071005,1114071,PEMATANG DURIAN
village_5292,1114071006,1114071,SEKUMUR
village_5293,1114071007,1114071,TANJUNG GELUMPANG
village_5294,1114071008,1114071,LUBUK SIDUP
village_5295,1114071009,1114071,SEKERAK KANAN
village_5296,1114071010,1114071,BANDAR MAHLIGAI
village_5297,1114071011,1114071,SEKERAK KIRI
village_5298,1114071012,1114071,PANTAI PERLAK
village_5299,1114071013,1114071,PANTAI TINJAU
village_5300,1114071014,1114071,KEBUN BATANG ARA
village_5301,1114080001,1114080,KRUENG SIKAJANG
village_5302,1114080002,1114080,SEUNEUBOK PUNTI
village_5303,1114080003,1114080,PAYA KETENGGAR
village_5304,1114080004,1114080,BUKET PANJANG II
village_5305,1114080005,1114080,BUKET PAYA
village_5306,1114080006,1114080,BUKIT PANJANG I
village_5307,1114080007,1114080,SEUNEUBOK BARU
village_5308,1114080008,1114080,BENTENG ANYER
village_5309,1114080009,1114080,MATANG ARA JAWA
village_5310,1114080010,1114080,MATANG ARA ACEH
village_5311,1114080011,1114080,LHOK MEDANG ARA
village_5312,1114080012,1114080,IE BINTAH
village_5313,1114080013,1114080,TUALANG BARU
village_5314,1114080014,1114080,PAHLAWAN
village_5315,1114080015,1114080,GASEH SAYANG
village_5316,1114080016,1114080,SAMPAIMAH
village_5317,1114080017,1114080,GELANGGANG MERAK
village_5318,1114080018,1114080,MATANG CINCIN
village_5319,1114080019,1114080,ALUE IE PUTEH
village_5320,1114080020,1114080,LUENG MANYO
village_5321,1114080021,1114080,RAJA TUHA
village_5322,1114080022,1114080,SEUNEUBOK PIDIE
village_5323,1114080023,1114080,GEUDHAM
village_5324,1114080024,1114080,ALUE SENTANG
village_5325,1114080025,1114080,UJONG TANJONG
village_5326,1114080026,1114080,TANJUNG NERACA
village_5327,1114080027,1114080,DAGANG SETIA
village_5328,1114080028,1114080,SIMPANG LHEE
village_5329,1114080029,1114080,SEUNEUBOK CANTEK
village_5330,1114080030,1114080,MESJID
village_5331,1114080031,1114080,MEUNASAH PAYA
village_5332,1114080032,1114080,MEURANDEH
village_5333,1114080033,1114080,BANDUNG JAYA
village_5334,1114080034,1114080,PANDAN SARI
village_5335,1114080035,1114080,PAYA BARU
village_5336,1114080036,1114080,SAPTA MARGA
village_5337,1115010003,1115010,KUALA SEMANYAM
village_5338,1115010005,1115010,BLANG LUAH
village_5339,1115010007,1115010,PULO KRUET
village_5340,1115010009,1115010,ALUE BATEUNG BROOK
village_5341,1115010010,1115010,LADANG BARO
village_5342,1115010011,1115010,ALUE KUYUN
village_5343,1115010013,1115010,ALUE RAYA
village_5344,1115010014,1115010,SUKARAMAI
village_5345,1115010015,1115010,UJONG TANJONG
village_5346,1115010016,1115010,ALUE JAMPAK
village_5347,1115010017,1115010,SERBA JADI
village_5348,1115010018,1115010,SERBA GUNA
village_5349,1115010022,1115010,KAYEE UNOU
village_5350,1115010023,1115010,GEULANGGANG GAJAH
village_5351,1115010024,1115010,SIDOJADI
village_5352,1115010025,1115010,SUKAMULIA
village_5353,1115010026,1115010,SIMPANG DUA
village_5354,1115010027,1115010,PANTON BAYU
village_5355,1115010028,1115010,SIMPANG DELI KILANG
village_5356,1115010029,1115010,SIMPANG DELI KAMPONG
village_5357,1115010030,1115010,PULO IE
village_5358,1115010031,1115010,PULO TENGAH
village_5359,1115010032,1115010,KARANG ANYAR
village_5360,1115010033,1115010,SUKAJADI
village_5361,1115010034,1115010,ALUE BILIE
village_5362,1115010035,1115010,BLANG BARO
village_5363,1115010036,1115010,KUTA TRIENG
village_5364,1115010037,1115010,LAMIE
village_5365,1115010040,1115010,UJONG LAMIE
village_5366,1115010041,1115010,TUWI BUYA
village_5367,1115010042,1115010,SUKARAJA
village_5368,1115010043,1115010,GUNUNG CUT
village_5369,1115010044,1115010,SUAK PALEMBANG
village_5370,1115010045,1115010,ALUE GEUTAH
village_5371,1115010046,1115010,ALUE WAKIE
village_5372,1115010047,1115010,KRUENG ALEM
village_5373,1115010048,1115010,ALUE RAMBOT
village_5374,1115010049,1115010,KRUENG SEUMAYAM
village_5375,1115010050,1115010,MAKARTI JAYA
village_5376,1115010051,1115010,SUMBER MAKMUR
village_5377,1115011001,1115011,KUALA TERIPA
village_5378,1115011002,1115011,DRIEN TUJOH
village_5379,1115011003,1115011,LUENG KEUBEU JAGAT
village_5380,1115011004,1115011,KABU
village_5381,1115011005,1115011,BABAH LUENG
village_5382,1115011006,1115011,PASI KEUBEU DOM
village_5383,1115011007,1115011,NEUBOK YEE PK
village_5384,1115011008,1115011,NEUBOK YEE PP
village_5385,1115011009,1115011,MON DUA
village_5386,1115011010,1115011,PANTON PANGE
village_5387,1115011011,1115011,UJONG KRUENG
village_5388,1115020017,1115020,UJONG FATIHAH
village_5389,1115020018,1115020,BLANG TEUNGOH
village_5390,1115020019,1115020,COT KUMBANG
village_5391,1115020020,1115020,BLANG BINTANG
village_5392,1115020021,1115020,UJONG PADANG
village_5393,1115020022,1115020,JOKJA
village_5394,1115020023,1115020,LAWA BATU
village_5395,1115020026,1115020,PURWOREJO
village_5396,1115020038,1115020,PULO IE
village_5397,1115020039,1115020,UJONG SIKUNENG
village_5398,1115020040,1115020,BLANG BARO
village_5399,1115020041,1115020,BLANG MUKO
village_5400,1115020042,1115020,SIMPANG PEUT
village_5401,1115020043,1115020,KUTA MAKMUR
village_5402,1115020044,1115020,GUNONG REUBO
village_5403,1115020045,1115020,UJONG PASI
village_5404,1115020046,1115020,ALUE IE MAMEH
village_5405,1115021001,1115021,SUAK PUNTONG
village_5406,1115021002,1115021,GAMPONG LHOK
village_5407,1115021003,1115021,KUALA BARO
village_5408,1115021004,1115021,PADANG RUBEK
village_5409,1115021005,1115021,PULO
village_5410,1115021006,1115021,LANGKAK
village_5411,1115021007,1115021,KUALA TUHA
village_5412,1115021008,1115021,KUBANG GAJAH
village_5413,1115021009,1115021,KUALA TRANG
village_5414,1115021010,1115021,COT RAMBONG
village_5415,1115021011,1115021,PADANG PANYANG
village_5416,1115021012,1115021,ARONGAN
village_5417,1115021013,1115021,JATIREJO
village_5418,1115021014,1115021,PURWODADI
village_5419,1115021015,1115021,LUENG T BEN
village_5420,1115021016,1115021,PURWOSARI
village_5421,1115022001,1115022,ALUE BATA
village_5422,1115022002,1115022,GUNONG SAPEK
village_5423,1115022003,1115022,SARAH MANTOK
village_5424,1115022004,1115022,PASI LUAH
village_5425,1115022005,1115022,GUNONG GEULUGO
village_5426,1115022006,1115022,GUNONG KUPOK
village_5427,1115022007,1115022,GUNONG PUNGKIE
village_5428,1115022008,1115022,ALUE SIRON
village_5429,1115022009,1115022,COT MU
village_5430,1115022010,1115022,BABAH ROT
village_5431,1115022011,1115022,BABAH DUA
village_5432,1115022012,1115022,BATU RAJA
village_5433,1115022013,1115022,SIMPANG JAYA
village_5434,1115022014,1115022,SUMBER DAYA
village_5435,1115022015,1115022,RANTAU SELAMAT
village_5436,1115022016,1115022,ALUE SEPENG
village_5437,1115022017,1115022,KRUENG ITAM
village_5438,1115022018,1115022,ALUE GAJAH
village_5439,1115022019,1115022,ALUE LABU
village_5440,1115022020,1115022,GAPA GARU
village_5441,1115022021,1115022,KUALA TADU
village_5442,1115022022,1115022,COT ME
village_5443,1115030001,1115030,KUTA JEUMPA
village_5444,1115030002,1115030,BLANG DALAM
village_5445,1115030003,1115030,LHOK SEUMOT
village_5446,1115030004,1115030,BUMI SARI
village_5447,1115030005,1115030,BLANG BARO RAMBONG
village_5448,1115030006,1115030,MEUNASAH KRUENG
village_5449,1115030007,1115030,KEUDE SEUMOT
village_5450,1115030008,1115030,BLANG SEUMOT
village_5451,1115030009,1115030,BABAH KRUENG
village_5452,1115030010,1115030,MEUNASAH PANTE
village_5453,1115030011,1115030,BLANG BARO PR
village_5454,1115030012,1115030,GUNUNG NAGAN
village_5455,1115030013,1115030,BLANG MESJID
village_5456,1115030014,1115030,KULAM JEURNEH
village_5457,1115030015,1115030,MEUNASAH TEUNGOH
village_5458,1115030016,1115030,MEUNASAH DAYAH
village_5459,1115030017,1115030,UJONG BLANG
village_5460,1115030018,1115030,KRUENG CUT
village_5461,1115030019,1115030,BLANG NEUANG
village_5462,1115030020,1115030,BLANG SEUNONG
village_5463,1115030021,1115030,TUWI BUNTA
village_5464,1115030022,1115030,BLANG LEUMAK
village_5465,1115030023,1115030,PANTON BAYAM
village_5466,1115030028,1115030,PANTE ARA
village_5467,1115031001,1115031,BLANG MEURANDEH
village_5468,1115031002,1115031,BLANG PUUK
village_5469,1115031003,1115031,KUTA TEUNGOH
village_5470,1115031004,1115031,BABAH SUAK
village_5471,1115040014,1115040,BLANG MURONG
village_5472,1115040015,1115040,LHOK PADANG
village_5473,1115040016,1115040,PAYA UNDAN
village_5474,1115040021,1115040,BLANG PUUK KULU
village_5475,1115040022,1115040,KULU
village_5476,1115040023,1115040,KUTA ACEH
village_5477,1115040024,1115040,KRUENG CEUKOU
village_5478,1115040025,1115040,PAYA UDEUNG
village_5479,1115040026,1115040,KUTA PAYA
village_5480,1115040027,1115040,RAMBONG CUT
village_5481,1115040028,1115040,RAMBONG RAYEUK
village_5482,1115040031,1115040,BANTAN
village_5483,1115040032,1115040,BLANG PUUK NIGAN
village_5484,1115040033,1115040,KRUENG CEH
village_5485,1115040034,1115040,NIGAN
village_5486,1115040035,1115040,GAMPONG COT
village_5487,1115040036,1115040,COT LHE LHE
village_5488,1115040037,1115040,KUTA BARO JEURAM
village_5489,1115040038,1115040,JEURAM
village_5490,1115040039,1115040,LATONG
village_5491,1115040040,1115040,ALUE BULOH
village_5492,1115040041,1115040,KRUENG MANGKOM
village_5493,1115040042,1115040,PANTE CERMIN
village_5494,1115040043,1115040,PADANG
village_5495,1115040044,1115040,LHOK PAROM
village_5496,1115040045,1115040,BLANG PATEUK
village_5497,1115040046,1115040,COT KUMBANG
village_5498,1115040047,1115040,KUTA KUMBANG
village_5499,1115040048,1115040,SAPEK
village_5500,1115040049,1115040,KUTA SAYEH
village_5501,1115040050,1115040,PAROM
village_5502,1115040051,1115040,BLANG BARO
village_5503,1115040052,1115040,PEUREULAK
village_5504,1115040059,1115040,ALUE THO
village_5505,1115040060,1115040,ALUE DODOK
village_5506,1115041001,1115041,LUENG BARO
village_5507,1115041002,1115041,ALUE KAMBUEK
village_5508,1115041003,1115041,KUTA PADANG
village_5509,1115041004,1115041,SUAK BILI
village_5510,1115041005,1115041,MACAH
village_5511,1115041006,1115041,SEUMAMBEK
village_5512,1115041007,1115041,COT KUTA
village_5513,1115041008,1115041,KABU BLANG SAPEK
village_5514,1115041009,1115041,COT PERADI
village_5515,1115041010,1115041,BLANG SAPEK
village_5516,1115041011,1115041,LHOK BEUTONG
village_5517,1115041012,1115041,KAMPONG TEUNGOH
village_5518,1115041013,1115041,LHOK RAMEUN
village_5519,1115041014,1115041,BLANG MULIENG
village_5520,1115041015,1115041,KRAK TAMPAI
village_5521,1115041016,1115041,MEUREUBO
village_5522,1115041017,1115041,KUTA BARO BM
village_5523,1115041018,1115041,ALUE PEUSAJA
village_5524,1115041019,1115041,ALUE GAJAH
village_5525,1115050001,1115050,BLANG LANGO
village_5526,1115050002,1115050,TUWI MEULEUSONG
village_5527,1115050003,1115050,BLANG GEUDONG
village_5528,1115050004,1115050,SAWANG MANE
village_5529,1115050005,1115050,LHOK PANGE
village_5530,1115050006,1115050,KEUDE NEULOP
village_5531,1115050007,1115050,MON BATEUNG
village_5532,1115050008,1115050,IE BEUDOH
village_5533,1115050009,1115050,SUAK PERBONG
village_5534,1115050010,1115050,BLANG ARA KMP.
village_5535,1115050011,1115050,KRUENG KULU
village_5536,1115050012,1115050,COT PUNTI
village_5537,1115050013,1115050,KEUDE BLANG ARA
village_5538,1115050014,1115050,PEULEUKUNG
village_5539,1115050015,1115050,SAPENG
village_5540,1115050016,1115050,MEUGAT MEUH
village_5541,1115050017,1115050,BLANG PANYANG
village_5542,1115050018,1115050,UTEUN PULO
village_5543,1115050019,1115050,KEUDE LINTEUNG
village_5544,1115050020,1115050,PAYA
village_5545,1115050021,1115050,COT TEUKU DEK
village_5546,1115050022,1115050,LHOK MESJID
village_5547,1115050023,1115050,BLANG PREH
village_5548,1115050024,1115050,BLANG BAYU
village_5549,1115050025,1115050,MEURANDEH SUAK
village_5550,1115050026,1115050,COT DIRUI
village_5551,1115050027,1115050,COT MANYANG
village_5552,1115050028,1115050,KABU BAROH
village_5553,1115050029,1115050,KABU TUNONG
village_5554,1115050030,1115050,COT GUD
village_5555,1115050031,1115050,PULO TEUNGOH
village_5556,1115050032,1115050,KILA
village_5557,1115050033,1115050,KANDEH
village_5558,1115050034,1115050,BLANG TENGKU
village_5559,1116010001,1116010,LUENG GAYO
village_5560,1116010002,1116010,COT TRAP
village_5561,1116010003,1116010,PASI GEULIMA
village_5562,1116010004,1116010,TEUPIN ARA
village_5563,1116010005,1116010,PAYA BARO
village_5564,1116010006,1116010,PASI TULAK BALA
village_5565,1116010007,1116010,PANTON
village_5566,1116010008,1116010,GAMPONG BARO
village_5567,1116010009,1116010,PASI PAWANG
village_5568,1116010010,1116010,RAMBONG PAYONG
village_5569,1116010011,1116010,PADANG KLENG
village_5570,1116010012,1116010,KEUDE TEUNOM
village_5571,1116010013,1116010,ALUE AMBANG
village_5572,1116010014,1116010,BATEE-ROO
village_5573,1116010015,1116010,TANOH MANYANG
village_5574,1116010016,1116010,TANOH ANOU
village_5575,1116010017,1116010,BLANG BARO
village_5576,1116010019,1116010,PASI TIMON
village_5577,1116010025,1116010,SEUMIRA
village_5578,1116010026,1116010,SEUNEUBOK PADANG
village_5579,1116010046,1116010,KUBU
village_5580,1116010051,1116010,ALUE MEURAKSA
village_5581,1116011001,1116011,PULO TINGGI
village_5582,1116011002,1116011,ALUE KRUENG
village_5583,1116011003,1116011,PASI TEUBEE
village_5584,1116011004,1116011,TIM PLEUNG
village_5585,1116011005,1116011,KRUENG BEUKAH
village_5586,1116011006,1116011,TUWI KAREUNG I
village_5587,1116011007,1116011,LHOK GUCI
village_5588,1116011008,1116011,BINTAH
village_5589,1116011009,1116011,TUWI PERYA
village_5590,1116011010,1116011,ALUE PUNTI
village_5591,1116011011,1116011,CEURACEU
village_5592,1116011012,1116011,ALUE JANG
village_5593,1116011013,1116011,SARAH RAYA
village_5594,1116011014,1116011,BUKET KEMUNENG
village_5595,1116020001,1116020,KEUDE PANGA
village_5596,1116020002,1116020,TUWI KAREUNG PANGA
village_5597,1116020003,1116020,KUTA TUHA
village_5598,1116020004,1116020,LADANG BARO
village_5599,1116020005,1116020,BABAH CEUPAN
village_5600,1116020006,1116020,GAMPONG HARAPAN
village_5601,1116020007,1116020,TUWI KAYEE
village_5602,1116020008,1116020,PANTON KABU
village_5603,1116020009,1116020,ALUE TEUNGOH
village_5604,1116020010,1116020,PANTON KRUENG
village_5605,1116020011,1116020,ALUE PANDE
village_5606,1116020012,1116020,BATEE MEUTUDONG
village_5607,1116020013,1116020,GLEPUTOH
village_5608,1116020014,1116020,ALUE RAYA
village_5609,1116020015,1116020,ALUE ABET
village_5610,1116020016,1116020,GUNONG MANTOK
village_5611,1116020017,1116020,TUWI EMPEUK
village_5612,1116020018,1116020,GUNONG MEULINTEUNG
village_5613,1116020019,1116020,GUNONG BULOH
village_5614,1116020020,1116020,ALUE PIET
village_5615,1116030001,1116030,BAHAGIA
village_5616,1116030002,1116030,SENTOSA
village_5617,1116030003,1116030,DAYAH BARO
village_5618,1116030004,1116030,KAMPUNG BLANG
village_5619,1116030005,1116030,PANTON MAKMUR
village_5620,1116030006,1116030,KEUTAPANG
village_5621,1116030007,1116030,PADANG DATAR
village_5622,1116030008,1116030,MON MATA
village_5623,1116030009,1116030,KEUDE KRUENG SABEE
village_5624,1116030010,1116030,KABONG
village_5625,1116030011,1116030,DATAR LUAS
village_5626,1116030012,1116030,PAYA SEUMANTOK
village_5627,1116030013,1116030,RANTO PANYANG
village_5628,1116030014,1116030,CUREK
village_5629,1116030015,1116030,ALUE THO
village_5630,1116030016,1116030,BUNTHA
village_5631,1116030017,1116030,PANGGONG
village_5632,1116040001,1116040,SAWANG
village_5633,1116040002,1116040,LHOK GEULUMPANG
village_5634,1116040003,1116040,LHOK TIMON
village_5635,1116040004,1116040,GAMPONG BARO
village_5636,1116040005,1116040,LHOK BUYA
village_5637,1116040006,1116040,LHOK BOT
village_5638,1116040007,1116040,PADANG
village_5639,1116040008,1116040,GUNONG MEUNASAH
village_5640,1116040009,1116040,PAYA LAUT
village_5641,1116040010,1116040,SAPEK
village_5642,1116040011,1116040,GAMPONG BAROH
village_5643,1116040012,1116040,GLE SUBAK
village_5644,1116040013,1116040,PANTE KUYUN
village_5645,1116050004,1116050,KUALA BAKONG
village_5646,1116050009,1116050,COT LANGSAT
village_5647,1116050010,1116050,MATAIE
village_5648,1116050011,1116050,JEUMPHEUK
village_5649,1116050012,1116050,BABAH NIPAH
village_5650,1116050013,1116050,KUALA LIGAN
village_5651,1116050014,1116050,SEUMANTOK
village_5652,1116050027,1116050,KRUENG AYON
village_5653,1116050028,1116050,COT PUNTI
village_5654,1116050029,1116050,LIGAN
village_5655,1116050030,1116050,LHOK KRUET
village_5656,1116050031,1116050,PULO RAYA
village_5657,1116050032,1116050,KRUENG NO
village_5658,1116050033,1116050,CRAK MONG
village_5659,1116050034,1116050,MEUNASAH KULAM
village_5660,1116050035,1116050,BLANG MONLUNG
village_5661,1116050036,1116050,ALUE GRO
village_5662,1116050037,1116050,IE JEUREUNGEH
village_5663,1116050038,1116050,RANTO SABON
village_5664,1116051001,1116051,PATEK
village_5665,1116051002,1116051,BLANG DALAM
village_5666,1116051003,1116051,GAMPONG BARO P
village_5667,1116051004,1116051,PAJAR
village_5668,1116051005,1116051,REUNTANG
village_5669,1116051006,1116051,COT PANGE
village_5670,1116051007,1116051,ARONGAN
village_5671,1116051008,1116051,KRUENG THO
village_5672,1116051009,1116051,PANTON KRUENG
village_5673,1116051010,1116051,PAYA SANTEUT
village_5674,1116051011,1116051,LAM TEUNGOH
village_5675,1116051012,1116051,UJONG RIMBA
village_5676,1116051013,1116051,GUNUNG CUT
village_5677,1116051014,1116051,SAYEUNG
village_5678,1116051015,1116051,BABAH DUA
village_5679,1116051016,1116051,GAMPONG BARO L
village_5680,1116051017,1116051,ALUE GAJAH
village_5681,1116051018,1116051,MASEN
village_5682,1116051019,1116051,TEUPIN ASAN
village_5683,1116060011,1116060,MEUTARA
village_5684,1116060015,1116060,LHUET
village_5685,1116060016,1116060,LAMME
village_5686,1116060017,1116060,SEUREUBA
village_5687,1116060018,1116060,LEUPE
village_5688,1116060020,1116060,NUSA
village_5689,1116060021,1116060,RUMPET
village_5690,1116060022,1116060,DARAT
village_5691,1116060023,1116060,GLE JONG
village_5692,1116060024,1116060,GAMPONG BARO
village_5693,1116060025,1116060,MEUNASAH WEH
village_5694,1116060026,1116060,COT DULANG
village_5695,1116060027,1116060,PUTUE
village_5696,1116060028,1116060,LAM DURIAN
village_5697,1116060029,1116060,BABAH KRUENG
village_5698,1116060030,1116060,BAK PAOH
village_5699,1116060031,1116060,PASAR LAMNO
village_5700,1116060032,1116060,PANTE KEUTAPANG
village_5701,1116060033,1116060,PANTON MAKMUR
village_5702,1116060034,1116060,KRUENG TUNONG
village_5703,1116060035,1116060,LAMTUI
village_5704,1116060036,1116060,JAMBO MASI
village_5705,1116060037,1116060,LAMBAROH
village_5706,1116060038,1116060,GLE PUTOH
village_5707,1116060039,1116060,ALUE RAYEUK
village_5708,1116060040,1116060,MAREU
village_5709,1116060041,1116060,SABET
village_5710,1116060042,1116060,PANTE CERMIN
village_5711,1116060043,1116060,SANGO
village_5712,1116060044,1116060,LAMASAN
