id,dist_id,reg_id,name
district_1559,1707042,1707,PELABAI
district_1560,1707050,1707,LEBONG UTARA
district_1561,1707051,1707,AMEN
district_1562,1707052,1707,URAM JAYA
district_1563,1707053,1707,PINANG BELAPIS
district_1564,1708010,1708,MUARA KEMUMU
district_1565,1708020,1708,BERMANI ILIR
district_1566,1708030,1708,SEBERANG MUSI
district_1567,1708040,1708,TEBAT KARAI
district_1568,1708050,1708,KEPAHIANG
district_1569,1708060,1708,KABA WETAN
district_1570,1708070,1708,UJAN MAS
district_1571,1708080,1708,MERIGI
district_1572,1709010,1709,TALANG EMPAT
district_1573,1709020,1709,KARANG TINGGI
district_1574,1709030,1709,TABA PENANJUNG
district_1575,1709031,1709,MERIGI KELINDANG
district_1576,1709040,1709,PAGAR JATI
district_1577,1709041,1709,MERIGI SAKTI
district_1578,1709050,1709,PONDOK KELAPA
district_1579,1709051,1709,PONDOK KUBANG
district_1580,1709060,1709,PEMATANG TIGA
district_1581,1709061,1709,BANG HAJI
district_1582,1771010,1771,SELEBAR
district_1583,1771011,1771,KAMPUNG MELAYU
district_1584,1771020,1771,GADING CEMPAKA
district_1585,1771021,1771,RATU AGUNG
district_1586,1771022,1771,RATU SAMBAN
district_1587,1771023,1771,SINGARAN PATI
district_1588,1771030,1771,TELUK SEGARA
district_1589,1771031,1771,SUNGAI SERUT
district_1590,1771040,1771,MUARA BANGKA HULU
district_1591,1801040,1801,BALIK BUKIT
district_1592,1801041,1801,SUKAU
district_1593,1801042,1801,LUMBOK SEMINUNG
district_1594,1801050,1801,BELALAU
district_1595,1801051,1801,SEKINCAU
district_1596,1801052,1801,SUOH
district_1597,1801053,1801,BATU BRAK
district_1598,1801054,1801,PAGAR DEWA
district_1599,1801055,1801,BATU KETULIS
district_1600,1801056,1801,BANDAR NEGERI SUOH
district_1601,1801060,1801,SUMBER JAYA
district_1602,1801061,1801,WAY TENONG
district_1603,1801062,1801,GEDUNG SURIAN
district_1604,1801063,1801,KEBUN TEBU
district_1605,1801064,1801,AIR HITAM
district_1606,1802010,1802,WONOSOBO
district_1607,1802011,1802,SEMAKA
district_1608,1802012,1802,BANDAR NEGERI SEMUONG
district_1609,1802020,1802,KOTA AGUNG
district_1610,1802021,1802,PEMATANG SAWA
district_1611,1802022,1802,KOTA AGUNG TIMUR
district_1612,1802023,1802,KOTA AGUNG BARAT
district_1613,1802030,1802,PULAU PANGGUNG
district_1614,1802031,1802,ULUBELU
district_1615,1802032,1802,AIR NANINGAN
district_1616,1802040,1802,TALANG PADANG
district_1617,1802041,1802,SUMBEREJO
district_1618,1802042,1802,GISTING
district_1619,1802043,1802,GUNUNG ALIP
district_1620,1802050,1802,PUGUNG
district_1621,1802101,1802,BULOK
district_1622,1802110,1802,CUKUH BALAK
district_1623,1802111,1802,KELUMBAYAN
district_1624,1802112,1802,LIMAU
district_1625,1802113,1802,KELUMBAYAN BARAT
district_1626,1803060,1803,NATAR
district_1627,1803070,1803,JATI AGUNG
district_1628,1803080,1803,TANJUNG BINTANG
district_1629,1803081,1803,TANJUNG SARI
district_1630,1803090,1803,KATIBUNG
district_1631,1803091,1803,MERBAU MATARAM
district_1632,1803092,1803,WAY SULAN
district_1633,1803100,1803,SIDOMULYO
district_1634,1803101,1803,CANDIPURO
district_1635,1803102,1803,WAY PANJI
district_1636,1803110,1803,KALIANDA
district_1637,1803111,1803,RAJABASA
district_1638,1803120,1803,PALAS
district_1639,1803121,1803,SRAGI
district_1640,1803130,1803,PENENGAHAN
district_1641,1803131,1803,KETAPANG
district_1642,1803132,1803,BAKAUHENI
district_1643,1804010,1804,METRO KIBANG
district_1644,1804020,1804,BATANGHARI
district_1645,1804030,1804,SEKAMPUNG
district_1646,1804040,1804,MARGATIGA
district_1647,1804050,1804,SEKAMPUNG UDIK
district_1648,1804060,1804,JABUNG
district_1649,1804061,1804,PASIR SAKTI
district_1650,1804062,1804,WAWAY KARYA
district_1651,1804063,1804,MARGA SEKAMPUNG
district_1652,1804070,1804,LABUHAN MARINGGAI
district_1653,1804071,1804,MATARAM BARU
district_1654,1804072,1804,BANDAR SRIBAWONO
district_1655,1804073,1804,MELINTING
district_1656,1804074,1804,GUNUNG PELINDUNG
district_1657,1804080,1804,WAY JEPARA
district_1658,1804081,1804,BRAJA SLEBAH
district_1659,1804082,1804,LABUHAN RATU
district_1660,1804090,1804,SUKADANA
district_1661,1804091,1804,BUMI AGUNG
district_1662,1804092,1804,BATANGHARI NUBAN
district_1663,1804100,1804,PEKALONGAN
district_1664,1804110,1804,RAMAN UTARA
district_1665,1804120,1804,PURBOLINGGO
district_1666,1804121,1804,WAY BUNGUR
district_1667,1805010,1805,PADANG RATU
district_1668,1805011,1805,SELAGAI LINGGA
district_1669,1805012,1805,PUBIAN
district_1670,1805013,1805,ANAK TUHA
district_1671,1805014,1805,ANAK RATU AJI
district_1672,1805020,1805,KALIREJO
district_1673,1805021,1805,SENDANG AGUNG
district_1674,1805030,1805,BANGUNREJO
district_1675,1805040,1805,GUNUNG SUGIH
district_1676,1805041,1805,BEKRI
district_1677,1805042,1805,BUMI RATU NUBAN
district_1678,1805050,1805,TRIMURJO
district_1679,1805060,1805,PUNGGUR
district_1680,1805061,1805,KOTA GAJAH
district_1681,1805070,1805,SEPUTIH RAMAN
district_1682,1805080,1805,TERBANGGI BESAR
district_1683,1805081,1805,SEPUTIH AGUNG
district_1684,1805082,1805,WAY PENGUBUAN
district_1685,1805090,1805,TERUSAN NUNYAI
district_1686,1805100,1805,SEPUTIH MATARAM
district_1687,1805101,1805,BANDAR MATARAM
district_1688,1805110,1805,SEPUTIH BANYAK
district_1689,1805111,1805,WAY SEPUTIH
district_1690,1805120,1805,RUMBIA
district_1691,1805121,1805,BUMI NABUNG
district_1692,1805122,1805,PUTRA RUMBIA
district_1693,1805130,1805,SEPUTIH SURABAYA
district_1694,1805131,1805,BANDAR SURABAYA
district_1695,1806010,1806,BUKIT KEMUNING
district_1696,1806011,1806,ABUNG TINGGI
district_1697,1806020,1806,TANJUNG RAJA
district_1698,1806030,1806,ABUNG BARAT
district_1699,1806031,1806,ABUNG TENGAH
district_1700,1806032,1806,ABUNG  KUNANG
district_1701,1806033,1806,ABUNG PEKURUN
district_1702,1806040,1806,KOTABUMI
district_1703,1806041,1806,KOTABUMI UTARA
district_1704,1806042,1806,KOTABUMI SELATAN
district_1705,1806050,1806,ABUNG SELATAN
district_1706,1806051,1806,ABUNG SEMULI
district_1707,1806052,1806,BLAMBANGAN PAGAR
district_1708,1806060,1806,ABUNG TIMUR
district_1709,1806061,1806,ABUNG SURAKARTA
district_1710,1806070,1806,SUNGKAI SELATAN
district_1711,1806071,1806,MUARA SUNGKAI
district_1712,1806072,1806,BUNGA MAYANG
district_1713,1806073,1806,SUNGKAI  BARAT
district_1714,1806074,1806,SUNGKAI JAYA
district_1715,1806080,1806,SUNGKAI UTARA
district_1716,1806081,1806,HULUSUNGKAI
district_1717,1806082,1806,SUNGKAI TENGAH
district_1718,1807010,1807,BANJIT
district_1719,1807020,1807,BARADATU
district_1720,1807021,1807,GUNUNG LABUHAN
district_1721,1807030,1807,KASUI
district_1722,1807031,1807,REBANG TANGKAS
district_1723,1807040,1807,BLAMBANGAN UMPU
district_1724,1807041,1807,WAY TUBA
district_1725,1807042,1807,NEGERI AGUNG
district_1726,1807050,1807,BAHUGA
district_1727,1807051,1807,BUAY  BAHUGA
district_1728,1807052,1807,BUMI AGUNG
district_1729,1807060,1807,PAKUAN RATU
district_1730,1807061,1807,NEGARA BATIN
district_1731,1807062,1807,NEGERI BESAR
district_1732,1808030,1808,BANJAR AGUNG
district_1733,1808031,1808,BANJAR MARGO
district_1734,1808032,1808,BANJAR BARU
district_1735,1808040,1808,GEDUNG AJI
district_1736,1808041,1808,PENAWAR AJI
district_1737,1808042,1808,MERAKSA AJI
district_1738,1808050,1808,MENGGALA
district_1739,1808051,1808,PENAWAR TAMA
district_1740,1808052,1808,RAWAJITU SELATAN
district_1741,1808053,1808,GEDUNG MENENG
district_1742,1808054,1808,RAWAJITU TIMUR
district_1743,1808055,1808,RAWA PITU
district_1744,1808056,1808,GEDUNG AJI BARU
district_1745,1808057,1808,DENTE TELADAS
district_1746,1808058,1808,MENGGALA TIMUR
district_1747,1809010,1809,PUNDUH PIDADA
district_1748,1809011,1809,MARGA PUNDUH
district_1749,1809020,1809,PADANG CERMIN
district_1750,1809021,1809,TELUK PANDAN
district_1751,1809022,1809,WAY RATAI
district_1752,1809030,1809,KEDONDONG
district_1753,1809031,1809,WAY KHILAU
district_1754,1809040,1809,WAY LIMA
district_1755,1809050,1809,GEDUNG TATAAN
district_1756,1809060,1809,NEGERI KATON
district_1757,1809070,1809,TEGINENENG
district_1758,1810010,1810,PARDASUKA
district_1759,1810020,1810,AMBARAWA
district_1760,1810030,1810,PAGELARAN
district_1761,1810031,1810,PAGELARAN UTARA
district_1762,1810040,1810,PRINGSEWU
district_1763,1810050,1810,GADING REJO
district_1764,1810060,1810,SUKOHARJO
district_1765,1810070,1810,BANYUMAS
district_1766,1810080,1810,ADI LUWIH
district_1767,1811010,1811,WAY SERDANG
district_1768,1811020,1811,SIMPANG PEMATANG
district_1769,1811030,1811,PANCA JAYA
district_1770,1811040,1811,TANJUNG RAYA
district_1771,1811050,1811,MESUJI
district_1772,1811060,1811,MESUJI TIMUR
district_1773,1811070,1811,RAWAJITU UTARA
district_1774,1812010,1812,TULANG BAWANG UDIK
district_1775,1812020,1812,TUMI JAJAR
district_1776,1812030,1812,TULANG BAWANG TENGAH
district_1777,1812040,1812,PAGAR DEWA
district_1778,1812050,1812,LAMBU KIBANG
district_1779,1812060,1812,GUNUNG TERANG
district_1780,1812061,1812,BATU PUTIH
district_1781,1812070,1812,GUNUNG AGUNG
district_1782,1812080,1812,WAY KENANGA
district_1783,1813010,1813,LEMONG
district_1784,1813020,1813,PESISIR UTARA
district_1785,1813030,1813,PULAU PISANG
district_1786,1813040,1813,KARYA PENGGAWA
district_1787,1813050,1813,WAY KRUI
district_1788,1813060,1813,PESISIR TENGAH
district_1789,1813070,1813,KRUI SELATAN
district_1790,1813080,1813,PESISIR SELATAN
district_1791,1813090,1813,NGAMBUR
district_1792,1813100,1813,BENGKUNAT
district_1793,1813110,1813,BENGKUNAT BELIMBING
district_1794,1871010,1871,TELUK BETUNG BARAT
district_1795,1871011,1871,TELUKBETUNG TIMUR
district_1796,1871020,1871,TELUK BETUNG SELATAN
district_1797,1871021,1871,BUMI WARAS
district_1798,1871030,1871,PANJANG
district_1799,1871040,1871,TANJUNG KARANG TIMUR
district_1800,1871041,1871,KEDAMAIAN
district_1801,1871050,1871,TELUK BETUNG UTARA
district_1802,1871060,1871,TANJUNG KARANG PUSAT
district_1803,1871061,1871,ENGGAL
district_1804,1871070,1871,TANJUNG KARANG BARAT
district_1805,1871071,1871,KEMILING
district_1806,1871072,1871,LANGKAPURA
district_1807,1871080,1871,KEDATON
district_1808,1871081,1871,RAJABASA
district_1809,1871082,1871,TANJUNG SENANG
district_1810,1871083,1871,LABUHAN RATU
district_1811,1871090,1871,SUKARAME
district_1812,1871091,1871,SUKABUMI
district_1813,1871092,1871,WAY HALIM
district_1814,1872011,1872,METRO SELATAN
district_1815,1872012,1872,METRO BARAT
district_1816,1872021,1872,METRO TIMUR
district_1817,1872022,1872,METRO PUSAT
district_1818,1872023,1872,METRO UTARA
district_1819,1901070,1901,MENDO BARAT
district_1820,1901080,1901,MERAWANG
district_1821,1901081,1901,PUDING BESAR
district_1822,1901090,1901,SUNGAI LIAT
district_1823,1901091,1901,PEMALI
district_1824,1901092,1901,BAKAM
district_1825,1901130,1901,BELINYU
district_1826,1901131,1901,RIAU SILIP
district_1827,1902010,1902,MEMBALONG
district_1828,1902060,1902,TANJUNG PANDAN
district_1829,1902061,1902,BADAU
district_1830,1902062,1902,SIJUK
district_1831,1902063,1902,SELAT NASIK
district_1832,1903010,1903,KELAPA
district_1833,1903020,1903,TEMPILANG
district_1834,1903030,1903,MENTOK
district_1835,1903040,1903,SIMPANG TERITIP
district_1836,1903050,1903,JEBUS
district_1837,1903051,1903,PARITTIGA
district_1838,1904010,1904,KOBA
district_1839,1904011,1904,LUBUK BESAR
district_1840,1904020,1904,PANGKALAN BARU
district_1841,1904021,1904,NAMANG
district_1842,1904030,1904,SUNGAI SELAN
district_1843,1904040,1904,SIMPANG KATIS
district_1844,1905010,1905,PAYUNG
district_1845,1905011,1905,PULAU BESAR
district_1846,1905020,1905,SIMPANG RIMBA
district_1847,1905030,1905,TOBOALI
district_1848,1905031,1905,TUKAK SADAI
district_1849,1905040,1905,AIR GEGAS
district_1850,1905050,1905,LEPAR PONGOK
district_1851,1905051,1905,KEPULAUAN PONGOK
district_1852,1906010,1906,DENDANG
district_1853,1906011,1906,SIMPANG PESAK
district_1854,1906020,1906,GANTUNG
district_1855,1906021,1906,SIMPANG RENGGIANG
district_1856,1906030,1906,MANGGAR
district_1857,1906031,1906,DAMAR
district_1858,1906040,1906,KELAPA KAMPIT
district_1859,1971010,1971,RANGKUI
district_1860,1971020,1971,BUKIT INTAN
district_1861,1971021,1971,GIRIMAYA
district_1862,1971030,1971,PANGKAL BALAM
district_1863,1971031,1971,GABEK
district_1864,1971040,1971,TAMAN SARI
district_1865,1971041,1971,GERUNGGANG
district_1866,2101010,2101,MORO
district_1867,2101011,2101,DURAI
district_1868,2101020,2101,KUNDUR
district_1869,2101021,2101,KUNDUR UTARA
district_1870,2101022,2101,KUNDUR BARAT
district_1871,2101023,2101,UNGAR
district_1872,2101024,2101,BELAT
district_1873,2101030,2101,KARIMUN
district_1874,2101031,2101,BURU
district_1875,2101032,2101,MERAL
district_1876,2101033,2101,TEBING
district_1877,2101034,2101,MERAL BARAT
district_1878,2102040,2102,TELUK BINTAN
district_1879,2102050,2102,BINTAN UTARA
district_1880,2102051,2102,TELUK SEBONG
district_1881,2102052,2102,SERI KUALA LOBAM
district_1882,2102060,2102,BINTAN TIMUR
district_1883,2102061,2102,GUNUNG KIJANG
district_1884,2102062,2102,MANTANG
district_1885,2102063,2102,BINTAN PESISIR
district_1886,2102064,2102,TOAPAYA
district_1887,2102070,2102,TAMBELAN
district_1888,2103030,2103,MIDAI
district_1889,2103031,2103,SUAK MIDAI
district_1890,2103040,2103,BUNGURAN BARAT
district_1891,2103041,2103,BUNGURAN UTARA
district_1892,2103042,2103,PULAU LAUT
district_1893,2103043,2103,PULAU TIGA
district_1894,2103044,2103,BUNGURAN BATUBI
district_1895,2103045,2103,PULAU TIGA BARAT
district_1896,2103050,2103,BUNGURAN TIMUR
district_1897,2103051,2103,BUNGURAN TIMUR LAUT
district_1898,2103052,2103,BUNGURAN TENGAH
district_1899,2103053,2103,BUNGURAN SELATAN
district_1900,2103060,2103,SERASAN
district_1901,2103061,2103,SUBI
district_1902,2103062,2103,SERASAN TIMUR
district_1903,2104010,2104,SINGKEP BARAT
district_1904,2104011,2104,KEPULAUAN POSEK
district_1905,2104020,2104,SINGKEP
district_1906,2104021,2104,SINGKEP SELATAN
district_1907,2104022,2104,SINGKEP PESISIR
district_1908,2104030,2104,LINGGA
district_1909,2104031,2104,SELAYAR
district_1910,2104032,2104,LINGGA TIMUR
district_1911,2104040,2104,LINGGA UTARA
district_1912,2104050,2104,SENAYANG
district_1913,2105010,2105,JEMAJA
district_1914,2105020,2105,JEMAJA TIMUR
district_1915,2105030,2105,SIANTAN SELATAN
district_1916,2105040,2105,SIANTAN
district_1917,2105050,2105,SIANTAN TIMUR
district_1918,2105060,2105,SIANTAN TENGAH
district_1919,2105070,2105,PALMATAK
district_1920,2171010,2171,BELAKANG PADANG
district_1921,2171020,2171,BULANG
district_1922,2171030,2171,GALANG
district_1923,2171040,2171,SEI BEDUK
district_1924,2171041,2171,SAGULUNG
district_1925,2171050,2171,NONGSA
district_1926,2171051,2171,BATAM KOTA
district_1927,2171060,2171,SEKUPANG
district_1928,2171061,2171,BATU AJI
district_1929,2171070,2171,LUBUK BAJA
district_1930,2171080,2171,BATU AMPAR
district_1931,2171081,2171,BENGKONG
district_1932,2172010,2172,BUKIT BESTARI
district_1933,2172020,2172,TANJUNGPINANG TIMUR
district_1934,2172030,2172,TANJUNGPINANG KOTA
district_1935,2172040,2172,TANJUNGPINANG BARAT
district_1936,3101010,3101,KEPULAUAN SERIBU SELATAN
district_1937,3101020,3101,KEPULAUAN SERIBU UTARA
district_1938,3171010,3171,JAGAKARSA
district_1939,3171020,3171,PASAR MINGGU
district_1940,3171030,3171,CILANDAK
district_1941,3171040,3171,PESANGGRAHAN
district_1942,3171050,3171,KEBAYORAN LAMA
district_1943,3171060,3171,KEBAYORAN BARU
district_1944,3171070,3171,MAMPANG PRAPATAN
district_1945,3171080,3171,PANCORAN
district_1946,3171090,3171,TEBET
district_1947,3171100,3171,SETIA BUDI
district_1948,3172010,3172,PASAR REBO
district_1949,3172020,3172,CIRACAS
district_1950,3172030,3172,CIPAYUNG
district_1951,3172040,3172,MAKASAR
district_1952,3172050,3172,KRAMAT JATI
district_1953,3172060,3172,JATINEGARA
district_1954,3172070,3172,DUREN SAWIT
district_1955,3172080,3172,CAKUNG
district_1956,3172090,3172,PULO GADUNG
district_1957,3172100,3172,MATRAMAN
district_1958,3173010,3173,TANAH ABANG
district_1959,3173020,3173,MENTENG
district_1960,3173030,3173,SENEN
district_1961,3173040,3173,JOHAR BARU
district_1962,3173050,3173,CEMPAKA PUTIH
district_1963,3173060,3173,KEMAYORAN
district_1964,3173070,3173,SAWAH BESAR
district_1965,3173080,3173,GAMBIR
district_1966,3174010,3174,KEMBANGAN
district_1967,3174020,3174,KEBON JERUK
district_1968,3174030,3174,PALMERAH
district_1969,3174040,3174,GROGOL PETAMBURAN
district_1970,3174050,3174,TAMBORA
district_1971,3174060,3174,TAMAN SARI
district_1972,3174070,3174,CENGKARENG
district_1973,3174080,3174,KALI DERES
district_1974,3175010,3175,PENJARINGAN
district_1975,3175020,3175,PADEMANGAN
district_1976,3175030,3175,TANJUNG PRIOK
district_1977,3175040,3175,KOJA
district_1978,3175050,3175,KELAPA GADING
district_1979,3175060,3175,CILINCING
district_1980,3201010,3201,NANGGUNG
district_1981,3201020,3201,LEUWILIANG
district_1982,3201021,3201,LEUWISADENG
district_1983,3201030,3201,PAMIJAHAN
district_1984,3201040,3201,CIBUNGBULANG
district_1985,3201050,3201,CIAMPEA
district_1986,3201051,3201,TENJOLAYA
district_1987,3201060,3201,DRAMAGA
district_1988,3201070,3201,CIOMAS
district_1989,3201071,3201,TAMANSARI
district_1990,3201080,3201,CIJERUK
district_1991,3201081,3201,CIGOMBONG
district_1992,3201090,3201,CARINGIN
district_1993,3201100,3201,CIAWI
district_1994,3201110,3201,CISARUA
district_1995,3201120,3201,MEGAMENDUNG
district_1996,3201130,3201,SUKARAJA
district_1997,3201140,3201,BABAKAN MADANG
district_1998,3201150,3201,SUKAMAKMUR
district_1999,3201160,3201,CARIU
district_2000,3201161,3201,TANJUNGSARI
district_2001,3201170,3201,JONGGOL
district_2002,3201180,3201,CILEUNGSI
district_2003,3201181,3201,KELAPA NUNGGAL
district_2004,3201190,3201,GUNUNG PUTRI
district_2005,3201200,3201,CITEUREUP
district_2006,3201210,3201,CIBINONG
district_2007,3201220,3201,BOJONG GEDE
district_2008,3201221,3201,TAJUR HALANG
district_2009,3201230,3201,KEMANG
district_2010,3201231,3201,RANCA BUNGUR
district_2011,3201240,3201,PARUNG
district_2012,3201241,3201,CISEENG
district_2013,3201250,3201,GUNUNG SINDUR
district_2014,3201260,3201,RUMPIN
district_2015,3201270,3201,CIGUDEG
district_2016,3201271,3201,SUKAJAYA
district_2017,3201280,3201,JASINGA
district_2018,3201290,3201,TENJO
district_2019,3201300,3201,PARUNG PANJANG
district_2020,3202010,3202,CIEMAS
district_2021,3202020,3202,CIRACAP
district_2022,3202021,3202,WALURAN
district_2023,3202030,3202,SURADE
district_2024,3202031,3202,CIBITUNG
district_2025,3202040,3202,JAMPANG KULON
district_2026,3202041,3202,CIMANGGU
district_2027,3202050,3202,KALI BUNDER
district_2028,3202060,3202,TEGAL BULEUD
district_2029,3202070,3202,CIDOLOG
district_2030,3202080,3202,SAGARANTEN
district_2031,3202081,3202,CIDADAP
district_2032,3202082,3202,CURUGKEMBAR
district_2033,3202090,3202,PABUARAN
district_2034,3202100,3202,LENGKONG
district_2035,3202110,3202,PALABUHANRATU
district_2036,3202111,3202,SIMPENAN
district_2037,3202120,3202,WARUNG KIARA
district_2038,3202121,3202,BANTARGADUNG
district_2039,3202130,3202,JAMPANG TENGAH
district_2040,3202131,3202,PURABAYA
district_2041,3202140,3202,CIKEMBAR
district_2042,3202150,3202,NYALINDUNG
district_2043,3202160,3202,GEGER BITUNG
district_2044,3202170,3202,SUKARAJA
district_2045,3202171,3202,KEBONPEDES
district_2046,3202172,3202,CIREUNGHAS
district_2047,3202173,3202,SUKALARANG
district_2048,3202180,3202,SUKABUMI
district_2049,3202190,3202,KADUDAMPIT
district_2050,3202200,3202,CISAAT
district_2051,3202201,3202,GUNUNGGURUH
district_2052,3202210,3202,CIBADAK
district_2053,3202211,3202,CICANTAYAN
district_2054,3202212,3202,CARINGIN
district_2055,3202220,3202,NAGRAK
district_2056,3202221,3202,CIAMBAR
district_2057,3202230,3202,CICURUG
district_2058,3202240,3202,CIDAHU
district_2059,3202250,3202,PARAKAN SALAK
district_2060,3202260,3202,PARUNG KUDA
district_2061,3202261,3202,BOJONG GENTENG
district_2062,3202270,3202,KALAPA NUNGGAL
district_2063,3202280,3202,CIKIDANG
district_2064,3202290,3202,CISOLOK
district_2065,3202291,3202,CIKAKAK
district_2066,3202300,3202,KABANDUNGAN
district_2067,3203010,3203,AGRABINTA
district_2068,3203011,3203,LELES
district_2069,3203020,3203,SINDANGBARANG
district_2070,3203030,3203,CIDAUN
district_2071,3203040,3203,NARINGGUL
district_2072,3203050,3203,CIBINONG
district_2073,3203051,3203,CIKADU
district_2074,3203060,3203,TANGGEUNG
district_2075,3203061,3203,PASIRKUDA
district_2076,3203070,3203,KADUPANDAK
district_2077,3203071,3203,CIJATI
district_2078,3203080,3203,TAKOKAK
district_2079,3203090,3203,SUKANAGARA
district_2080,3203100,3203,PAGELARAN
district_2081,3203110,3203,CAMPAKA
district_2082,3203111,3203,CAMPAKA MULYA
district_2083,3203120,3203,CIBEBER
district_2084,3203130,3203,WARUNGKONDANG
district_2085,3203131,3203,GEKBRONG
district_2086,3203140,3203,CILAKU
district_2087,3203150,3203,SUKALUYU
district_2088,3203160,3203,BOJONGPICUNG
district_2089,3203161,3203,HAURWANGI
district_2090,3203170,3203,CIRANJANG
district_2091,3203180,3203,MANDE
district_2092,3203190,3203,KARANGTENGAH
district_2093,3203200,3203,CIANJUR
district_2094,3203210,3203,CUGENANG
district_2095,3203220,3203,PACET
district_2096,3203221,3203,CIPANAS
district_2097,3203230,3203,SUKARESMI
district_2098,3203240,3203,CIKALONGKULON
district_2099,3204010,3204,CIWIDEY
district_2100,3204011,3204,RANCABALI
district_2101,3204020,3204,PASIRJAMBU
district_2102,3204030,3204,CIMAUNG
district_2103,3204040,3204,PANGALENGAN
district_2104,3204050,3204,KERTASARI
district_2105,3204060,3204,PACET
district_2106,3204070,3204,IBUN
district_2107,3204080,3204,PASEH
district_2108,3204090,3204,CIKANCUNG
district_2109,3204100,3204,CICALENGKA
district_2110,3204101,3204,NAGREG
district_2111,3204110,3204,RANCAEKEK
district_2112,3204120,3204,MAJALAYA
district_2113,3204121,3204,SOLOKAN JERUK
district_2114,3204130,3204,CIPARAY
district_2115,3204140,3204,BALEENDAH
district_2116,3204150,3204,ARJASARI
district_2117,3204160,3204,BANJARAN
district_2118,3204161,3204,CANGKUANG
district_2119,3204170,3204,PAMEUNGPEUK
district_2120,3204180,3204,KATAPANG
district_2121,3204190,3204,SOREANG
district_2122,3204191,3204,KUTAWARINGIN
district_2123,3204250,3204,MARGAASIH
district_2124,3204260,3204,MARGAHAYU
district_2125,3204270,3204,DAYEUHKOLOT
district_2126,3204280,3204,BOJONGSOANG
district_2127,3204290,3204,CILEUNYI
district_2128,3204300,3204,CILENGKRANG
district_2129,3204310,3204,CIMENYAN
district_2130,3205010,3205,CISEWU
district_2131,3205011,3205,CARINGIN
district_2132,3205020,3205,TALEGONG
district_2133,3205030,3205,BUNGBULANG
district_2134,3205031,3205,MEKARMUKTI
district_2135,3205040,3205,PAMULIHAN
district_2136,3205050,3205,PAKENJENG
district_2137,3205060,3205,CIKELET
district_2138,3205070,3205,PAMEUNGPEUK
district_2139,3205080,3205,CIBALONG
district_2140,3205090,3205,CISOMPET
district_2141,3205100,3205,PEUNDEUY
district_2142,3205110,3205,SINGAJAYA
district_2143,3205111,3205,CIHURIP
district_2144,3205120,3205,CIKAJANG
district_2145,3205130,3205,BANJARWANGI
district_2146,3205140,3205,CILAWU
district_2147,3205150,3205,BAYONGBONG
district_2148,3205151,3205,CIGEDUG
district_2149,3205160,3205,CISURUPAN
district_2150,3205161,3205,SUKARESMI
district_2151,3205170,3205,SAMARANG
district_2152,3205171,3205,PASIRWANGI
district_2153,3205181,3205,TAROGONG KIDUL
district_2154,3205182,3205,TAROGONG KALER
district_2155,3205190,3205,GARUT KOTA
district_2156,3205200,3205,KARANGPAWITAN
district_2157,3205210,3205,WANARAJA
district_2158,3205211,3205,SUCINARAJA
district_2159,3205212,3205,PANGATIKAN
district_2160,3205220,3205,SUKAWENING
district_2161,3205221,3205,KARANGTENGAH
district_2162,3205230,3205,BANYURESMI
district_2163,3205240,3205,LELES
district_2164,3205250,3205,LEUWIGOONG
district_2165,3205260,3205,CIBATU
district_2166,3205261,3205,KERSAMANAH
district_2167,3205270,3205,CIBIUK
district_2168,3205280,3205,KADUNGORA
district_2169,3205290,3205,BLUBUR LIMBANGAN
district_2170,3205300,3205,SELAAWI
district_2171,3205310,3205,MALANGBONG
district_2172,3206010,3206,CIPATUJAH
district_2173,3206020,3206,KARANGNUNGGAL
district_2174,3206030,3206,CIKALONG
district_2175,3206040,3206,PANCATENGAH
district_2176,3206050,3206,CIKATOMAS
district_2177,3206060,3206,CIBALONG
district_2178,3206061,3206,PARUNGPONTENG
district_2179,3206070,3206,BANTARKALONG
district_2180,3206071,3206,BOJONGASIH
district_2181,3206072,3206,CULAMEGA
district_2182,3206080,3206,BOJONGGAMBIR
district_2183,3206090,3206,SODONGHILIR
district_2184,3206100,3206,TARAJU
district_2185,3206110,3206,SALAWU
district_2186,3206111,3206,PUSPAHIANG
district_2187,3206120,3206,TANJUNGJAYA
district_2188,3206130,3206,SUKARAJA
district_2189,3206140,3206,SALOPA
district_2190,3206141,3206,JATIWARAS
district_2191,3206150,3206,CINEAM
district_2192,3206151,3206,KARANGJAYA
district_2193,3206160,3206,MANONJAYA
district_2194,3206161,3206,GUNUNGTANJUNG
district_2195,3206190,3206,SINGAPARNA
district_2196,3206191,3206,SUKARAME
district_2197,3206192,3206,MANGUNREJA
district_2198,3206200,3206,CIGALONTANG
district_2199,3206210,3206,LEUWISARI
district_2200,3206211,3206,SARIWANGI
district_2201,3206212,3206,PADAKEMBANG
district_2202,3206221,3206,SUKARATU
district_2203,3206230,3206,CISAYONG
district_2204,3206231,3206,SUKAHENING
district_2205,3206240,3206,RAJAPOLAH
district_2206,3206250,3206,JAMANIS
district_2207,3206260,3206,CIAWI
district_2208,3206261,3206,KADIPATEN
district_2209,3206270,3206,PAGERAGEUNG
district_2210,3206271,3206,SUKARESIK
district_2211,3207100,3207,BANJARSARI
district_2212,3207101,3207,BANJARANYAR
district_2213,3207110,3207,LAKBOK
district_2214,3207111,3207,PURWADADI
district_2215,3207120,3207,PAMARICAN
district_2216,3207130,3207,CIDOLOG
district_2217,3207140,3207,CIMARAGAS
